unit,country,year,p,mbr_tot,etr_tot,etr_cit,etr_wea,etr_est,etr_otp,etr_imo,etr_pit,etr_prl,etr_goo,etr_gog,etr_oth,exp_oex,exp_hea,exp_edu,exp_tot,pre_tot_sca
pch,URY,2014,.77,.0174982130527496,.1990389168262482,.0130371591076255,.0060519188642502,.0001456011115806,.001103550218977,.0117780245840549,.0179295212030411,.0066154159605503,.0449551664292812,.0965127155184746,.0009098422946408,15059.1896484375,20862.5515625,15705.334765625,51627.078125,456717.3187500001
pch,URY,2014,.78,.0164708241820335,.1995590686798096,.013467357493937,.0062516192905605,.0001504056388512,.0011399650014937,.011761068738997,.0189228627830744,.0065457734279335,.0446095108985901,.0957706391811371,.0009398651542142,15568.971484375,20762.696484375,15614.9201171875,51946.58984375,473076.0562499999
pch,URY,2014,.79,.0154434353113174,.200079220533371,.0138975558802485,.0064513197168708,.0001552101661218,.0011763797840104,.011744112893939,.0199162043631077,.0064761308953166,.0442638553678989,.0950285628437996,.0009698880137876,16078.75332031251,20662.84140625,15524.50546875,52266.1015625,489434.79375
pch,URY,2014,.8,.0144160464406013,.2005993723869324,.0143277542665601,.0066510201431811,.0001600146933924,.001212794566527,.0117271570488811,.020909545943141,.0064064883626997,.0439181998372078,.0942864865064621,.0009999108733609,16588.53515625,20562.986328125,15434.0908203125,52585.61328125,505793.53125
pch,URY,2014,.8100000000000001,.0145184595137835,.2019754558801651,.0155037641525269,.0071969302371144,.0001731485652272,.0013123397482559,.0116289542987943,.0220118507742882,.0062793052755296,.0434677496552467,.0933194309473038,.0010819827206433,17313.567578125,20475.385546875,15333.4326171875,53122.38671875,528870.3875
pch,URY,2014,.82,.0146208725869656,.2033515393733978,.0166797740384936,.0077428403310478,.0001862824370619,.0014118849299848,.0115307515487075,.0231141556054354,.0061521221883595,.0430172994732857,.0923523753881454,.0011640545679256,18038.6,20387.784765625,15232.7744140625,53659.16015625,551947.2437499999
pch,URY,2014,.83,.0147232856601477,.2047276228666305,.0178557839244604,.0082887504249811,.0001994163088966,.0015114301117137,.0114325487986207,.0242164604365826,.0060249391011894,.0425668492913246,.0913853198289871,.001246126415208,18763.63242187499,20300.183984375,15132.1162109375,54195.93359375,575024.0999999999
pch,URY,2014,.84,.0148256987333298,.2061037063598633,.0190317938104272,.0088346605189145,.0002125501807313,.0016109752934426,.0113343460485339,.0253187652677297,.0058977560140192,.0421163991093636,.0904182642698288,.0013281982624903,19488.66484375,20212.583203125,15031.4580078125,54732.70703125,598100.9562499998
pch,URY,2014,.85,.0149281118065119,.207479789853096,.020207803696394,.0093805706128478,.0002256840525661,.0017105204751715,.0112361432984471,.026421070098877,.0057705729268491,.0416659489274025,.0894512087106705,.0014102701097727,20213.697265625,20124.982421875,14930.7998046875,55269.48046875,621177.8125
pch,URY,2014,.86,.0140781840309501,.2074954718351364,.0214029978960752,.0099353861063719,.0002390321751591,.0018116895109415,.0110992774367332,.0278188452124596,.0056465370580554,.0406906522810459,.0873573765158653,.0014936807798222,21677.41015625,20001.559765625,14779.1388671875,56458.109375,667044.6124999998
pch,URY,2014,.87,.0132282562553883,.2075111538171768,.0225981920957565,.010490201599896,.0002523802977521,.0019128585467115,.0109624115750194,.0292166203260422,.0055225011892617,.0397153556346893,.0852635443210602,.0015770914498717,23141.123046875,19878.137109375,14627.4779296875,57646.73828125,712911.4124999996
pch,URY,2014,.88,.0123783284798265,.2075268357992172,.0237933862954378,.01104501709342,.0002657284203451,.0020140275824815,.0108255457133055,.0306143954396248,.0053984653204679,.0387400589883328,.083169712126255,.0016605021199211,24604.8359375,19754.714453125,14475.8169921875,58835.3671875,758778.2124999999
pch,URY,2014,.89,.0115284007042646,.2075425177812576,.0249885804951191,.0115998325869441,.0002790765429381,.0021151966182515,.0106886798515916,.0320121705532074,.0052744294516742,.0377647623419762,.0810758799314499,.0017439127899706,26068.548828125,19631.291796875,14324.1560546875,60023.99609375,804645.0124999997
pch,URY,2014,.9,.0106784729287028,.207558199763298,.0261837746948004,.0121546480804682,.0002924246655311,.0022163656540215,.0105518139898777,.03340994566679,.0051503935828805,.0367894656956196,.0789820477366447,.0018273234600201,27532.26171875,19507.869140625,14172.4951171875,61212.625,850511.8125
pch,URY,2014,.91,.0095820699818432,.2053300261497497,.0292931482195855,.0135980360209942,.0003271506517194,.0024795633275062,.0102042751386762,.0351690009236336,.0048419273924083,.0341204900294542,.0732521161437034,.0020443216431886,32281.31406249997,19472.684765625,14111.2271484375,65865.22500000003,994679.875
pch,URY,2014,.92,.0084856670349836,.2031018525362015,.0324025217443705,.0150414239615202,.0003618766379077,.0027427610009909,.0098567362874746,.0369280561804771,.004533461201936,.0314515143632889,.0675221845507622,.0022613198263571,37030.36640624999,19437.500390625,14049.9591796875,70517.82500000001,1138847.9375
pch,URY,2014,.93,.007389264088124,.2008736789226532,.0355118952691555,.0164848119020462,.000396602624096,.0030059586744756,.0095091974362731,.0386871114373207,.0042249950114638,.0287825386971235,.0617922529578209,.0024783180095255,41779.41875000001,19402.316015625,13988.6912109375,75170.42500000005,1283016
pch,URY,2014,.9399999999999999,.0062928611412644,.1986455053091049,.0386212687939406,.0179281998425722,.0004313286102843,.0032691563479602,.0091616585850716,.0404461666941643,.0039165288209915,.0261135630309581,.0560623213648797,.002695316192694,46528.47109374998,19367.131640625,13927.4232421875,79823.02500000002,1427184.0625
pch,URY,2014,.95,.0051964581944048,.1964173316955566,.0417306423187256,.0193715877830982,.0004660545964725,.0035323540214449,.00881411973387,.0422052219510078,.0036080626305193,.0234445873647928,.0503323897719383,.0029123143758625,51277.5234375,19331.947265625,13866.1552734375,84475.625,1571352.125
pch,URY,2014,.96,.0042449646777042,.1930200632025556,.0459461417503473,.0213284450696736,.0005131339748027,.0038891813501988,.0082563307681462,.0416870722320022,.0031431310117336,.0206713983561934,.044378723949194,.0032065073084995,63998.55049542664,19281.19221608232,13795.81776391006,97075.56021341472,1952437.338414639
pch,URY,2014,.97,.0032934711610035,.1896227947095545,.050161641181969,.0232853023562489,.0005602133531328,.0042460086789527,.0076985418024223,.0411689225129965,.0026781993929478,.0178982093475941,.0384250581264496,.0035007002411365,76719.57755335351,19230.43716653963,13725.48025438262,109675.4954268292,2333522.551829271
pch,URY,2014,.98,.0023419776443029,.1862255262165535,.0543771406135908,.0252421596428243,.0006072927314629,.0046028360077066,.0071407528366984,.0406507727939908,.0022132677741621,.0151250203389947,.0324713923037052,.0037948931737735,89440.60461128037,19179.68211699695,13655.14274485518,122275.4306402439,2714607.765243903
pch,URY,2014,.99,.0013904841276022,.1828282577235524,.0585926400452125,.0271990169293997,.000654372109793,.0049596633364605,.0065829638709746,.0401326230749851,.0017483361553764,.0123518313303953,.0265177264809608,.0040890861064105,102161.6316692072,19128.92706745427,13584.80523532775,134875.3658536586,3095692.978658535
pch,URY,2014,.991,.0012953347759321,.1824885308742523,.0590141899883747,.0273947026580572,.000659080047626,.0049953460693359,.0065271849744022,.0400808081030846,.0017018429934978,.0120745124295354,.0259223598986864,.0041185053996742,103433.734375,19123.8515625,13577.771484375,136135.359375,3133801.5
pch,URY,2014,.992,.0018717208101104,.1800096730391187,.0589257081349691,.0273536288489898,.0006580918755693,.0049878563731909,.006410998913149,.0405041115979354,.0016862082605561,.0112399896606803,.024130751689275,.0041123302653432,114515.6614583321,19077.35091145834,13532.1396484375,147125.15625,3453639.5
pch,URY,2014,.993,.0024481068442886,.1775308152039847,.0588372262815635,.0273125550399224,.0006571037035125,.0049803666770458,.0062948128518959,.0409274150927862,.0016705735276143,.0104054668918252,.0223391434798637,.0041061551310122,125597.588541666,19030.85026041667,13486.5078125,158114.953125,3773477.5
pch,URY,2014,.994,.0030244928784668,.1750519573688507,.0587487444281578,.027271481230855,.0006561155314557,.0049728769809008,.0061786267906427,.0413507185876369,.0016549387946725,.0095709441229701,.0205475352704525,.0040999799966812,136679.515625,18984.349609375,13440.8759765625,169104.75,4093315.5
pch,URY,2014,.995,.0023828209377825,.1665234565734863,.0587818883359432,.0272868666797876,.000656485693374,.0049756825901568,.0055636229614417,.0378053995470209,.0012706064153463,.0082878048221271,.0177928069606423,.0041022930915157,195728.3229166642,18628.04622395837,13027.05436197919,227383.4270833284,5737875.333333254
pch,URY,2014,.996,.0017411489970982,.1579949557781219,.0588150322437286,.0273022521287203,.0006568558552923,.0049784881994128,.0049486191322407,.0342600805064044,.00088627403602,.0070046655212839,.0150380786508322,.0041046061863502,254777.1302083284,18271.74283854169,12613.23274739581,285662.1041666642,7382435.166666508
pch,URY,2014,.997,.0010994770564139,.1494664549827576,.0588481761515141,.0273176375776529,.0006572260172106,.0049812938086689,.0043336153030396,.0307147614657879,.0005019416566938,.0057215262204409,.012283350341022,.0041069192811847,313825.9375,17915.439453125,12199.4111328125,343940.78125,9026995
pch,URY,2014,.998,.0010994770564139,.1494664549827576,.0588481761515141,.0273176375776529,.0006572260172106,.0049812938086689,.0043336153030396,.0307147614657879,.0005019416566938,.0057215262204409,.012283350341022,.0041069192811847,313825.9375,17915.439453125,12199.4111328125,343940.78125,9026995
pch,URY,2014,.999,.0010994770564139,.1494664549827576,.0588481761515141,.0273176375776529,.0006572260172106,.0049812938086689,.0043336153030396,.0307147614657879,.0005019416566938,.0057215262204409,.012283350341022,.0041069192811847,313825.9375,17915.439453125,12199.4111328125,343940.78125,9026995
pch,URY,2013,0,1.294182538986206,1.213134288787842,.0004719892167486,.0001714911340969,4.32768365499e-06,.0000364397055819,.0177372563630342,.0074267708696425,.0096148066222668,.3625616133213043,.8150827884674072,.0000267685099971,1026.333862304688,23245.609375,19241.544921875,43513.48828125,15621.6767578125
pch,URY,2013,.01,1.096351635456085,1.059136390686035,.0007354036904871,.0002671993570402,6.74293914926e-06,.0000567764946027,.0168835908174515,.0067500685341656,.0092368876561522,.31561558842659,.7095423936843872,.000041707859782,1140.16865234375,23159.002734375,19086.70078125,43385.87265625,21719.71171875
pch,URY,2013,.02,.8985207319259643,.9051384925842285,.0009988181642257,.0003629075799836,9.15819464353e-06,.0000771132836235,.0160299252718687,.0060733661986887,.0088589686900377,.2686695635318756,.6040019989013672,.000056647209567,1254.003442382812,23072.39609375,18931.856640625,43258.25703125,27817.7466796875
pch,URY,2013,.03,.7006898283958435,.7511405944824219,.0012622326379642,.0004586158029269,.0000115734501378,.0000974500726443,.0151762597262859,.0053966638632119,.0084810497239232,.2217235386371613,.4984616041183472,.000071586559352,1367.838232421875,22985.789453125,18777.0125,43130.64140625,33915.78164062501
pch,URY,2013,.04,.5028589248657226,.5971426963806152,.0015256471117027,.0005543240258703,.0000139887056321,.0001177868616651,.0143225941807032,.004719961527735,.0081031307578087,.1747775137424469,.3929212093353271,.000086525909137,1481.673022460938,22899.1828125,18622.168359375,43003.02578125,40013.8166015625
pch,URY,2013,.05,.3050280213356018,.4431447982788086,.0017890615854412,.0006500322488137,.0000164039611263,.0001381236506859,.0134689286351204,.0040432591922581,.0077252117916942,.1278314888477325,.2873808145523071,.000101465258922,1595.5078125,22812.576171875,18467.32421875,42875.41015625,46111.8515625
pch,URY,2013,.06,.2831176787614822,.4235348105430603,.0015464667114429,.0005618885566946,.0000141796012031,.0001193942291138,.0133748941123486,.0041749727912247,.0077862085774541,.1218762919306755,.2739928007125855,.0000877066762769,1725.235205078125,22740.165234375,18366.414453125,42831.81640625,49979.47812499999
pch,URY,2013,.07,.2612073361873627,.403924822807312,.0013038718374446,.0004737448645756,.0000119552412798,.0001006648075418,.0132808595895767,.0043066863901913,.007847205363214,.1159210950136185,.2606047868728638,.0000739480936318,1854.96259765625,22667.754296875,18265.5046875,42788.22265625,53847.1046875
pch,URY,2013,.08,.2392969936132431,.3843148350715637,.0010612769634463,.0003856011724565,9.73088135652e-06,.0000819353859697,.0131868250668049,.0044383999891579,.0079082021489739,.1099658980965614,.2472167730331421,.0000601895109867,1984.689990234375,22595.343359375,18164.594921875,42744.62890625,57714.73125
pch,URY,2013,.09,.2173866510391235,.3647048473358154,.000818682089448,.0002974574803375,7.50652143324e-06,.0000632059643976,.0130927905440331,.0045701135881245,.0079691989347339,.1040107011795044,.2338287591934204,.0000464309283416,2114.4173828125,22522.932421875,18063.68515625,42701.03515625,61582.3578125
pch,URY,2013,.1,.195476308465004,.3450948596000671,.0005760872154497,.0002093137882184,5.28216150997e-06,.0000444765428256,.0129987560212612,.0047018271870911,.0080301957204938,.0980555042624474,.2204407453536987,.0000326723456965,2244.144775390625,22450.521484375,17962.775390625,42657.44140625,65449.984375
pch,URY,2013,.11,.1803814724087715,.3352818667888641,.0007405512500554,.0002690696506761,6.79013719491e-06,.0000571739103179,.012979987822473,.0043975087348372,.0080482395365834,.0950520142912865,.2136885315179825,.000041999797395,2349.92890625,22385.79609375,17887.6578125,42623.3828125,69047.378125
pch,URY,2013,.12,.1652866363525391,.3254688739776611,.0009050152846612,.0003288255131338,8.29811287986e-06,.0000698712778103,.0129612196236849,.0040931902825832,.0080662833526731,.0920485243201256,.2069363176822662,.0000513272490934,2455.713037109375,22321.070703125,17812.540234375,42589.32421875,72644.77187500001
pch,URY,2013,.13,.1501918002963066,.3156558811664582,.001069479319267,.0003885813755915,9.80608856480e-06,.0000825686453027,.0129424514248967,.0037888718303293,.0080843271687627,.0890450343489647,.20018410384655,.0000606547007919,2561.49716796875,22256.3453125,17737.42265625,42555.265625,76242.16562499999
pch,URY,2013,.14,.1350969642400742,.3058428883552551,.0012339433538727,.0004483372380491,.0000113140642497,.000095266012795,.0129236832261086,.0034845533780754,.0081023709848523,.0860415443778038,.1934318900108337,.0000699821524904,2667.281298828125,22191.619921875,17662.305078125,42521.20703125,79839.55937500001
pch,URY,2013,.15,.1200021281838417,.2960298955440521,.0013984073884785,.0005080931005068,.0000128220399347,.0001079633802874,.0129049150273204,.0031802349258214,.0081204148009419,.0830380544066429,.1866796761751175,.0000793096041889,2773.0654296875,22126.89453125,17587.1875,42487.1484375,83436.953125
pch,URY,2013,.16,.1151725873351097,.290499609708786,.001379800774157,.0005013326299377,.0000126514352814,.0001065268661478,.0128997176885605,.0033173199743032,.007985816989094,.0813449084758759,.1828732788562775,.0000782543444075,2885.487890625,22062.946875,17503.028515625,42451.4640625,86729.0625
pch,URY,2013,.17,.1103430464863777,.2849693238735199,.0013611941598356,.0004945721593685,.0000124808306282,.0001050903520081,.0128945203498006,.0034544050227851,.0078512191772461,.0796517625451088,.1790668815374374,.000077199084626,2997.9103515625,21998.99921875,17418.86953125,42415.7796875,90021.171875
pch,URY,2013,.18,.1055135056376457,.2794390380382538,.0013425875455141,.0004878116887994,.0000123102259749,.0001036538378685,.0128893230110407,.0035914900712669,.0077166213653982,.0779586166143417,.1752604842185974,.0000761438248446,3110.3328125,21935.0515625,17334.710546875,42380.0953125,93313.28125
pch,URY,2013,.19,.1006839647889137,.2739087522029877,.0013239809311926,.0004810512182303,.0000121396213217,.0001022173237288,.0128841256722808,.0037285751197487,.0075820235535502,.0762654706835747,.1714540868997574,.0000750885650632,3222.7552734375,21871.10390625,17250.5515625,42344.4109375,96605.390625
pch,URY,2013,.2,.0958544239401817,.2683784663677216,.0013053743168712,.0004742907476611,.0000119690166684,.0001007808095892,.0128789283335209,.0038656601682305,.0074474257417023,.0745723247528076,.1676476895809174,.0000740333052818,3335.177734375,21807.15625,17166.392578125,42308.7265625,99897.5
pch,URY,2013,.21,.0920649781823158,.2640595912933349,.0013611980946735,.0004945735796355,.0000124808664623,.0001050906575983,.0128469808027148,.0037769602611661,.007363386079669,.0732797980308533,.1647419333457947,.0000771993072703,3444.131689453125,21756.062890625,17094.071484375,42294.26640625,103088.453125
pch,URY,2013,.22,.0882755324244499,.2597407162189483,.0014170218724757,.0005148564116098,.0000129927162561,.0001094005056075,.0128150332719088,.0036882603541017,.0072793464176357,.0719872713088989,.161836177110672,.0000803653092589,3553.08564453125,21704.96953125,17021.750390625,42279.80625,106279.40625
pch,URY,2013,.23,.084486086666584,.2554218411445618,.001472845650278,.0005351392435841,.00001350456605,.0001137103536166,.0127830857411027,.0035995604470372,.0071953067556024,.0706947445869446,.1589304208755493,.0000835313112475,3662.039599609375,21653.876171875,16949.429296875,42265.34609375,109470.359375
pch,URY,2013,.24,.0806966409087181,.2511029660701752,.0015286694280803,.0005554220755585,.0000140164158438,.0001180202016258,.0127511382102966,.0035108605399728,.007111267093569,.0694022178649902,.1560246646404266,.0000866973132361,3770.9935546875,21602.7828125,16877.108203125,42250.8859375,112661.3125
pch,URY,2013,.25,.0769071951508522,.2467840909957886,.0015844932058826,.0005757049075328,.0000145282656376,.0001223300496349,.0127191906794906,.0034221606329083,.0070272274315357,.0681096911430359,.153118908405304,.0000898633152246,3879.947509765625,21551.689453125,16804.787109375,42236.42578125,115852.265625
pch,URY,2013,.26,.0733093112707138,.2448842018842697,.0020148173905909,.000732057611458,.0000184739212273,.0001555530237965,.0127100866287947,.0035691154189408,.0070961277000606,.0672615423798561,.1512121647596359,.0001142688211985,3978.9736328125,21499.16796875,16739.721875,42217.86484375,119083.321875
pch,URY,2013,.27,.0697114273905754,.2429843127727508,.0024451415752992,.0008884103153832,.0000224195768169,.0001887759979581,.0127009825780988,.0037160702049732,.0071650279685855,.0664133936166763,.1493054211139679,.0001386743271723,4077.999755859375,21446.646484375,16674.656640625,42199.30390625,122314.378125
pch,URY,2013,.28,.066113543510437,.241084423661232,.0028754657600075,.0010447630193084,.0000263652324065,.0002219989721198,.0126918785274029,.0038630249910057,.0072339282371104,.0655652448534965,.1473986774682999,.0001630798331462,4177.02587890625,21394.125,16609.59140625,42180.74296875,125545.434375
pch,URY,2013,.29,.0625156596302986,.2391845345497131,.0033057899447158,.0012011157232337,.0000303108879962,.0002552219462814,.012682774476707,.0040099797770381,.0073028285056353,.0647170960903168,.1454919338226318,.00018748533912,4276.052001953125,21341.603515625,16544.526171875,42162.18203125,128776.490625
pch,URY,2013,.3,.0589177757501602,.2372846454381943,.0037361141294241,.0013574684271589,.0000342565435858,.000288444920443,.0126736704260111,.0041569345630705,.0073717287741601,.063868947327137,.1435851901769638,.0002118908450939,4375.078125,21289.08203125,16479.4609375,42143.62109375,132007.546875
pch,URY,2013,.31,.0579185791313648,.2344245582818985,.0034622143022716,.0012579504866153,.0000317451478622,.000267298615654,.0126572484150529,.0043149577453732,.0072696203365922,.0631032831966877,.1418638855218887,.0001963568269275,4498.301953125,21236.866015625,16426.311328125,42161.4796875,135390.71875
pch,URY,2013,.32,.0569193825125694,.2315644711256027,.0031883144751191,.0011584325460717,.0000292337521387,.000246152310865,.0126408264040947,.004472980927676,.0071675118990242,.0623376190662384,.1401425808668137,.0001808228087611,4621.52578125,21184.65,16373.16171875,42179.33828125,138773.890625
pch,URY,2013,.33,.055920185893774,.228704383969307,.0029144146479666,.0010589146055281,.0000267223564151,.000225006006076,.0126244043931365,.0046310041099787,.0070654034614563,.0615719549357891,.1384212762117386,.0001652887905948,4744.749609375,21132.433984375,16320.012109375,42197.196875,142157.0625
pch,URY,2013,.34,.0549209892749786,.2258442968130112,.0026405148208141,.0009593966649845,.0000242109606916,.000203859701287,.0126079823821783,.0047890272922814,.0069632950238883,.0608062908053398,.1366999715566635,.0001497547724284,4867.9734375,21080.21796875,16266.8625,42215.05546875,145540.234375
pch,URY,2013,.35,.0539217926561832,.2229842096567154,.0023666149936616,.0008598787244409,.000021699564968,.000182713396498,.0125915603712201,.0049470504745841,.0068611865863204,.0600406266748905,.1349786669015884,.0001342207542621,4991.197265625,21028.001953125,16213.712890625,42232.9140625,148923.40625
pch,URY,2013,.36,.052245669811964,.2218434274196625,.0027288465760648,.000991490855813,.000025020877365,.0002106793166604,.0125729419291019,.0050484227947891,.006927002966404,.0594756759703159,.1337085872888565,.0001547644409584,5104.69521484375,20978.461328125,16176.8099609375,42259.96796875,152416.5625
pch,URY,2013,.37,.0505695469677448,.2207026451826096,.003091078158468,.0011231029871851,.000028342189762,.0002386452368228,.0125543234869838,.005149795114994,.0069928193464875,.0589107252657413,.1324385076761246,.0001753081276547,5218.1931640625,20928.920703125,16139.90703125,42287.021875,155909.71875
pch,URY,2013,.38,.0488934241235256,.2195618629455566,.0034533097408712,.0012547151185572,.0000316635021591,.0002666111569852,.0125357050448656,.005251167435199,.0070586357265711,.0583457745611668,.1311684280633926,.000195851814351,5331.69111328125,20879.380078125,16103.0041015625,42314.07578125,159402.875
pch,URY,2013,.39,.0472173012793064,.2184210807085037,.0038155413232744,.0013863272499293,.0000349848145561,.0002945770771476,.0125170866027474,.005352539755404,.0071244521066546,.0577808238565922,.1298983484506607,.0002163955010474,5445.189062500001,20829.839453125,16066.101171875,42341.1296875,162896.03125
pch,URY,2013,.4,.0455411784350872,.2172802984714508,.0041777729056776,.0015179393813014,.0000383061269531,.0003225429973099,.0124984681606293,.005453912075609,.0071902684867382,.0572158731520176,.1286282688379288,.0002369391877437,5558.68701171875,20780.298828125,16029.1982421875,42368.18359375,166389.1875
pch,URY,2013,.41,.045209077000618,.2159645974636078,.004240357875824,.0015406788093969,.0000388799708162,.0003273748385254,.0124997705221176,.0055261046625674,.0071587130427361,.0567688703536987,.1276233524084091,.0002404886472505,5684.692578124999,20713.40703125,15945.47734375,42343.5765625,169939.490625
pch,URY,2013,.42,.0448769755661488,.2146488964557648,.0043029428459704,.0015634182374924,.0000394538146793,.0003322066797409,.012501072883606,.0055982972495258,.0071271575987339,.0563218675553799,.1266184359788895,.0002440381067572,5810.698144531249,20646.515234375,15861.7564453125,42318.96953125,173489.79375
pch,URY,2013,.43,.0445448741316795,.2133331954479218,.0043655278161168,.001586157665588,.0000400276585424,.0003370385209564,.0125023752450943,.0056704898364842,.0070956021547318,.055874864757061,.1256135195493698,.000247587566264,5936.7037109375,20579.6234375,15778.035546875,42294.3625,177040.096875
pch,URY,2013,.44,.0442127726972103,.2120174944400787,.0044281127862632,.0016088970936835,.0000406015024055,.0003418703621719,.0125036776065826,.0057426824234426,.0070640467107296,.0554278619587421,.1246086031198502,.0002511370257707,6062.70927734375,20512.731640625,15694.3146484375,42269.75546875,180590.4
pch,URY,2013,.45,.0438806712627411,.2107017934322357,.0044906977564096,.001631636521779,.0000411753462686,.0003467022033874,.012504979968071,.005814875010401,.0070324912667274,.0549808591604233,.1236036866903305,.0002546864852775,6188.71484375,20445.83984375,15610.59375,42245.1484375,184140.703125
pch,URY,2013,.46,.0424338683485985,.2098100483417511,.0046266237273812,.0016810234636068,.0000424216559622,.0003571963054128,.0124743407592177,.0060555249452591,.0070567551068962,.0545711517333984,.1226826146245003,.0002623954263981,6318.62939453125,20401.28125,15577.7275390625,42297.63828125,188144.2125
pch,URY,2013,.47,.0409870654344559,.2089183032512665,.0047625496983528,.0017304104054347,.0000436679656559,.0003676904074382,.0124437015503645,.0062961748801172,.0070810189470649,.0541614443063736,.12176154255867,.0002701043675188,6448.5439453125,20356.72265625,15544.861328125,42350.128125,192147.721875
pch,URY,2013,.48,.0395402625203133,.2080265581607819,.0048984756693244,.0017797973472625,.0000449142753496,.0003781845094636,.0124130623415112,.0065368248149753,.0071052827872336,.0537517368793488,.1208404704928398,.0002778133086395,6578.45849609375,20312.1640625,15511.9951171875,42402.61796875,196151.23125
pch,URY,2013,.49,.0380934596061707,.2071348130702972,.005034401640296,.0018291842890903,.0000461605850433,.000388678611489,.012382423132658,.0067774747498333,.0071295466274023,.0533420294523239,.1199193984270096,.0002855222497601,6708.373046875,20267.60546875,15479.12890625,42455.1078125,200154.740625
pch,URY,2013,.5,.036646656692028,.2062430679798126,.0051703276112676,.0018785712309182,.0000474068947369,.0003991727135144,.0123517839238048,.0070181246846914,.007153810467571,.0529323220252991,.1189983263611794,.0002932311908808,6838.28759765625,20223.046875,15446.2626953125,42507.59765625,204158.25
pch,URY,2013,.51,.035082771256566,.2053520411252975,.0053399117663503,.0019401873927563,.0000489618163556,.0004122653743252,.0123304149135947,.0071050107479095,.0071655532345176,.0525555647909641,.118151330947876,.0003028490231372,6985.569921875,20159.928515625,15382.6068359375,42528.10546875,208733.975
pch,URY,2013,.52,.033518885821104,.2044610142707825,.005509495921433,.0020018035545945,.0000505167379742,.000425358035136,.0123090459033847,.0071918968111277,.0071772960014641,.0521788075566292,.1173043355345726,.0003124668553937,7132.852246093749,20096.81015625,15318.9509765625,42548.61328125,213309.7
pch,URY,2013,.53,.0319550003856421,.2035699874162674,.0056790800765157,.0020634197164327,.0000520716595929,.0004384506959468,.0122876768931746,.0072787828743458,.0071890387684107,.0518020503222942,.1164573401212692,.0003220846876502,7280.1345703125,20033.691796875,15255.2951171875,42569.12109375,217885.425
pch,URY,2013,.54,.0303911149501801,.2026789605617523,.0058486642315984,.0021250358782709,.0000536265812116,.0004515433567576,.0122663078829646,.0073656689375639,.0072007815353572,.0514252930879593,.1156103447079659,.0003317025199067,7427.416894531249,19970.5734375,15191.6392578125,42589.62890625,222461.15
pch,URY,2013,.55,.0288272295147181,.2017879337072372,.0060182483866811,.002186652040109,.0000551815028302,.0004646360175684,.0122449388727546,.007452555000782,.0072125243023038,.0510485358536243,.1147633492946625,.0003413203521632,7574.69921875,19907.455078125,15127.9833984375,42610.13671875,227036.875
pch,URY,2013,.5600000000000001,.0297034829854965,.2013054013252258,.0061846711672842,.0022471196018159,.000056707438489,.000477484613657,.0122281363233924,.0077419567853212,.0072141579352319,.0507383659482002,.1140660479664803,.0003507588931825,7761.666796875001,19839.471875,15065.096875,42666.23515625,232240.0875
pch,URY,2013,.57,.030579736456275,.2008228689432144,.0063510939478874,.0023075871635228,.0000582333741477,.0004903332097456,.0122113337740302,.0080313585698605,.0072157915681601,.0504281960427761,.113368746638298,.0003601974342018,7948.634375,19771.488671875,15002.2103515625,42722.33359375,237443.3
pch,URY,2013,.58,.0314559899270535,.200340336561203,.0065175167284906,.0023680547252297,.0000597593098064,.0005031818058342,.012194531224668,.0083207603543997,.0072174252010882,.050118026137352,.1126714453101158,.0003696359752212,8135.601953125,19703.50546875,14939.323828125,42778.43203125,242646.5125
pch,URY,2013,.59,.0323322433978319,.1998578041791916,.0066839395090938,.0024285222869366,.0000612852454651,.0005160304019228,.0121777286753058,.0086101621389389,.0072190588340163,.0498078562319279,.1119741439819336,.0003790745162405,8322.569531250001,19635.522265625,14876.4373046875,42834.53046875,247849.725
pch,URY,2013,.6,.0332084968686104,.1993752717971802,.0068503622896969,.0024889898486435,.0000628111811238,.0005288789980114,.0121609261259437,.0088995639234781,.0072206924669445,.0494976863265038,.1112768426537514,.0003885130572598,8509.537109375,19567.5390625,14813.55078125,42890.62890625,253052.9375
pch,URY,2013,.61,.0311859216541052,.1995559722185135,.0073881952092052,.0026844044681638,.0000677425879985,.0005704021430574,.0121367320418358,.009118838980794,.0072011629119515,.0492498338222504,.1107196405529976,.0004190158448182,8697.374804687501,19499.4953125,14770.052734375,42966.92421875,259381.1875
pch,URY,2013,.62,.0291633464396,.1997366726398468,.0079260281287134,.0028798190876842,.0000726739948732,.0006119252881035,.0121125379577279,.0093381140381098,.0071816333569586,.049001981317997,.1101624384522438,.0004495186323766,8885.2125,19431.4515625,14726.5546875,43043.21953125,265709.4375
pch,URY,2013,.63,.0271407712250948,.1999173730611801,.0084638610482216,.0030752337072045,.0000776054017479,.0006534484331496,.01208834387362,.0095573890954256,.0071621038019657,.0487541288137436,.10960523635149,.0004800214199349,9073.0501953125,19363.4078125,14683.056640625,43119.51484375,272037.6875
pch,URY,2013,.64,.0251181960105896,.2000980734825134,.0090016939677298,.0032706483267248,.0000825368086225,.0006949715781957,.0120641497895122,.0097766641527414,.0071425742469728,.0485062763094902,.1090480342507362,.0005105242074933,9260.887890624999,19295.3640625,14639.55859375,43195.81015625,278365.9375
