country,year,step,unit,variable,group,value
BRA,2014,nat,ind,inc_sh,t1,.2616951465606689
BRA,2014,nat,ind,inc_sh,t10,.6169977188110352
BRA,2014,nat,ind,adpop,tot,141697952
BRA,2014,nat,ind,average,tot,39826.53515625
BRA,2014,nat,ind,gini,tot,.7133095860481262
BRA,2015,nat,ind,inc_sh,b50,.0802814960479736
BRA,2015,nat,ind,inc_sh,m40,.2903349995613098
BRA,2015,nat,ind,inc_sh,t1,.255293071269989
BRA,2015,nat,ind,inc_sh,t10,.6293835043907166
BRA,2015,nat,ind,adpop,tot,144233536
BRA,2015,nat,ind,average,tot,40585.12109375
BRA,2015,nat,ind,gini,tot,.7214940190315247
BRA,2016,nat,ind,inc_sh,b50,.0744574069976807
BRA,2016,nat,ind,inc_sh,m40,.3063163757324219
BRA,2016,nat,ind,inc_sh,t1,.2348214089870453
BRA,2016,nat,ind,inc_sh,t10,.6192262172698975
BRA,2016,nat,ind,adpop,tot,142557024
BRA,2016,nat,ind,average,tot,42948.4296875
BRA,2016,nat,ind,gini,tot,.7233456969261169
BRA,2017,nat,ind,inc_sh,b50,.0738037824630737
BRA,2017,nat,ind,inc_sh,m40,.3118808269500732
BRA,2017,nat,ind,inc_sh,t1,.2360597401857376
BRA,2017,nat,ind,inc_sh,t10,.614315390586853
BRA,2017,nat,ind,adpop,tot,144767840
BRA,2017,nat,ind,average,tot,44500.0546875
BRA,2017,nat,ind,gini,tot,.7216647267341614
BRA,2018,nat,ind,inc_sh,b50,.0748859643936157
BRA,2018,nat,ind,inc_sh,m40,.3140528798103333
BRA,2018,nat,ind,inc_sh,t1,.2322606295347214
BRA,2018,nat,ind,inc_sh,t10,.611061155796051
BRA,2018,nat,ind,adpop,tot,147077456
BRA,2018,nat,ind,average,tot,46206.765625
BRA,2018,nat,ind,gini,tot,.7198224067687988
BRA,2019,nat,ind,inc_sh,b50,.0788244605064392
BRA,2019,nat,ind,inc_sh,m40,.3209407925605774
BRA,2019,nat,ind,inc_sh,t1,.2256610244512558
BRA,2019,nat,ind,inc_sh,t10,.6002347469329834
BRA,2019,nat,ind,adpop,tot,149168608
BRA,2019,nat,ind,average,tot,48067.265625
BRA,2019,nat,ind,gini,tot,.7103871703147888
BRA,2020,nat,ind,inc_sh,b50,.0669327974319458
BRA,2020,nat,ind,inc_sh,m40,.3217772841453552
BRA,2020,nat,ind,inc_sh,t1,.242929607629776
BRA,2020,nat,ind,inc_sh,t10,.611289918422699
BRA,2020,nat,ind,adpop,tot,151172816
BRA,2020,nat,ind,average,tot,47871.4609375
BRA,2020,nat,ind,gini,tot,.7253260612487793
CHL,2000,nat,ind,inc_sh,b50,.0357877612113953
CHL,2000,nat,ind,inc_sh,m40,.2897788286209106
CHL,2000,nat,ind,inc_sh,t1,.3157602846622467
CHL,2000,nat,ind,inc_sh,t10,.6744334101676941
CHL,2000,nat,ind,adpop,tot,9629649
CHL,2000,nat,ind,average,tot,4583466
CHL,2000,nat,ind,gini,tot,.7854992747306824
CHL,2003,nat,ind,inc_sh,b50,.0399144291877747
CHL,2003,nat,ind,inc_sh,m40,.301861584186554
CHL,2003,nat,ind,inc_sh,t1,.2751631736755371
CHL,2003,nat,ind,inc_sh,t10,.6582239866256714
CHL,2003,nat,ind,adpop,tot,10220881
CHL,2003,nat,ind,average,tot,5277414.5
CHL,2003,nat,ind,gini,tot,.7714725136756897
CHL,2006,nat,ind,inc_sh,b50,.0373216271400452
CHL,2006,nat,ind,inc_sh,m40,.2782254815101624
CHL,2006,nat,ind,inc_sh,t1,.3134176731109619
CHL,2006,nat,ind,inc_sh,t10,.6844528913497925
CHL,2006,nat,ind,adpop,tot,10811589
CHL,2006,nat,ind,average,tot,7245326.5
CHL,2006,nat,ind,gini,tot,.7851611971855164
CHL,2009,nat,ind,inc_sh,b50,.035993754863739
CHL,2009,nat,ind,inc_sh,m40,.2799912095069885
CHL,2009,nat,ind,inc_sh,t1,.3130711913108826
CHL,2009,nat,ind,inc_sh,t10,.6840150356292725
CHL,2009,nat,ind,adpop,tot,11449974
CHL,2009,nat,ind,average,tot,8595944
CHL,2009,nat,ind,gini,tot,.7868443131446838
CHL,2011,nat,ind,inc_sh,b50,.035866379737854
CHL,2011,nat,ind,inc_sh,m40,.2506498694419861
CHL,2011,nat,ind,inc_sh,t1,.3179419040679932
CHL,2011,nat,ind,inc_sh,t10,.7134837508201599
CHL,2011,nat,ind,adpop,tot,11884929
CHL,2011,nat,ind,average,tot,10426528
CHL,2011,nat,ind,gini,tot,.8020284175872803
CHL,2013,nat,ind,inc_sh,b50,.0420704483985901
CHL,2013,nat,ind,inc_sh,m40,.2613166570663452
CHL,2013,nat,ind,inc_sh,t1,.3104088008403778
CHL,2013,nat,ind,inc_sh,t10,.6966128945350647
CHL,2013,nat,ind,adpop,tot,12267915
CHL,2013,nat,ind,average,tot,11671112
CHL,2013,nat,ind,gini,tot,.7897302508354187
CHL,2015,nat,ind,inc_sh,b50,.0449318885803223
CHL,2015,nat,ind,inc_sh,m40,.2673829197883606
CHL,2015,nat,ind,inc_sh,t1,.3049906194210052
CHL,2015,nat,ind,inc_sh,t10,.6876851916313171
CHL,2015,nat,ind,adpop,tot,12608557
CHL,2015,nat,ind,average,tot,13442266
CHL,2015,nat,ind,gini,tot,.7824772000312805
CHL,2017,nat,ind,inc_sh,b50,.0481880307197571
CHL,2017,nat,ind,inc_sh,m40,.2780866026878357
CHL,2017,nat,ind,inc_sh,t1,.300609290599823
CHL,2017,nat,ind,inc_sh,t10,.6737253665924072
CHL,2017,nat,ind,adpop,tot,13136628
CHL,2017,nat,ind,average,tot,14391047
CHL,2017,nat,ind,gini,tot,.7718248963356018
CHL,2020,nat,ind,inc_sh,b50,.0415419340133667
CHL,2020,nat,ind,inc_sh,m40,.323486864566803
CHL,2020,nat,ind,inc_sh,t1,.2601532340049744
CHL,2020,nat,ind,inc_sh,t10,.6349712014198303
CHL,2020,nat,ind,adpop,tot,14479571
CHL,2020,nat,ind,average,tot,14525590
CHL,2020,nat,ind,gini,tot,.7588846683502197
COL,2002,nat,ind,inc_sh,b50,.0319320559501648
COL,2002,nat,ind,inc_sh,m40,.3439729809761047
COL,2002,nat,ind,inc_sh,t1,.2324545979499817
COL,2002,nat,ind,inc_sh,t10,.6240949630737305
COL,2002,nat,ind,adpop,tot,23632600
COL,2002,nat,ind,average,tot,10218986
COL,2002,nat,ind,gini,tot,.7587555050849915
COL,2003,nat,ind,inc_sh,b50,.0364770889282227
COL,2003,nat,ind,inc_sh,m40,.3416491746902466
COL,2003,nat,ind,inc_sh,t1,.2213406413793564
COL,2003,nat,ind,inc_sh,t10,.6218737363815308
COL,2003,nat,ind,adpop,tot,24094280
COL,2003,nat,ind,average,tot,11036455
COL,2003,nat,ind,gini,tot,.7511944174766541
COL,2004,nat,ind,inc_sh,b50,.039117157459259
COL,2004,nat,ind,inc_sh,m40,.3517642021179199
COL,2004,nat,ind,inc_sh,t1,.2233612388372421
COL,2004,nat,ind,inc_sh,t10,.609118640422821
COL,2004,nat,ind,adpop,tot,24503744
COL,2004,nat,ind,average,tot,12222690
COL,2004,nat,ind,gini,tot,.7452132105827332
COL,2005,nat,ind,inc_sh,b50,.0446987152099609
COL,2005,nat,ind,inc_sh,m40,.354235053062439
COL,2005,nat,ind,inc_sh,t1,.2100352644920349
COL,2005,nat,ind,inc_sh,t10,.6010662317276001
COL,2005,nat,ind,adpop,tot,24916880
COL,2005,nat,ind,average,tot,13139221
COL,2005,nat,ind,gini,tot,.7369478940963745
COL,2008,nat,ind,inc_sh,b50,.0405282974243164
COL,2008,nat,ind,inc_sh,m40,.352286696434021
COL,2008,nat,ind,inc_sh,t1,.2112264186143875
COL,2008,nat,ind,inc_sh,t10,.6071850061416626
COL,2008,nat,ind,adpop,tot,26135256
COL,2008,nat,ind,average,tot,17636516
COL,2008,nat,ind,gini,tot,.7434262633323669
COL,2009,nat,ind,inc_sh,b50,.0446273684501648
COL,2009,nat,ind,inc_sh,m40,.351365327835083
COL,2009,nat,ind,inc_sh,t1,.2049306035041809
COL,2009,nat,ind,inc_sh,t10,.6040073037147522
COL,2009,nat,ind,adpop,tot,26650748
COL,2009,nat,ind,average,tot,18263588
COL,2009,nat,ind,gini,tot,.7383701801300049
COL,2010,nat,ind,inc_sh,b50,.047446072101593
COL,2010,nat,ind,inc_sh,m40,.3586152195930481
COL,2010,nat,ind,inc_sh,t1,.1951214373111725
COL,2010,nat,ind,inc_sh,t10,.5939387083053589
COL,2010,nat,ind,adpop,tot,27196192
COL,2010,nat,ind,average,tot,19263094
COL,2010,nat,ind,gini,tot,.7317381501197815
COL,2011,nat,ind,inc_sh,b50,.0528282523155212
COL,2011,nat,ind,inc_sh,m40,.3560941219329834
COL,2011,nat,ind,inc_sh,t1,.2137615084648132
COL,2011,nat,ind,inc_sh,t10,.5910776257514954
COL,2011,nat,ind,adpop,tot,27799826
COL,2011,nat,ind,average,tot,21291716
COL,2011,nat,ind,gini,tot,.7264614105224609
COL,2012,nat,ind,inc_sh,b50,.0567339062690735
COL,2012,nat,ind,inc_sh,m40,.3754538297653198
COL,2012,nat,ind,inc_sh,t1,.1902520954608917
COL,2012,nat,ind,inc_sh,t10,.5678122639656067
COL,2012,nat,ind,adpop,tot,28335124
COL,2012,nat,ind,average,tot,22614968
COL,2012,nat,ind,gini,tot,.7116809487342834
COL,2013,nat,ind,inc_sh,b50,.0577622652053833
COL,2013,nat,ind,inc_sh,m40,.3689960837364197
COL,2013,nat,ind,inc_sh,t1,.1978189051151276
COL,2013,nat,ind,inc_sh,t10,.573241651058197
COL,2013,nat,ind,adpop,tot,28912642
COL,2013,nat,ind,average,tot,23876994
COL,2013,nat,ind,gini,tot,.7141895890235901
COL,2014,nat,ind,inc_sh,b50,.0600394606590271
COL,2014,nat,ind,inc_sh,m40,.3659132719039917
COL,2014,nat,ind,inc_sh,t1,.2037499845027924
COL,2014,nat,ind,inc_sh,t10,.5740472674369812
COL,2014,nat,ind,adpop,tot,29501716
COL,2014,nat,ind,average,tot,25009340
COL,2014,nat,ind,gini,tot,.7128916382789612
COL,2015,nat,ind,inc_sh,b50,.06401526927948
COL,2015,nat,ind,inc_sh,m40,.3741949200630188
COL,2015,nat,ind,inc_sh,t1,.1920144408941269
COL,2015,nat,ind,inc_sh,t10,.5617898106575012
COL,2015,nat,ind,adpop,tot,30109428
COL,2015,nat,ind,average,tot,26371996
COL,2015,nat,ind,gini,tot,.7032209038734436
COL,2016,nat,ind,inc_sh,b50,.0655414462089539
COL,2016,nat,ind,inc_sh,m40,.3692635297775269
COL,2016,nat,ind,inc_sh,t1,.1944846659898758
COL,2016,nat,ind,inc_sh,t10,.5651950240135193
COL,2016,nat,ind,adpop,tot,30695680
COL,2016,nat,ind,average,tot,27890690
COL,2016,nat,ind,gini,tot,.703884482383728
COL,2017,nat,ind,inc_sh,b50,.0646417140960693
COL,2017,nat,ind,inc_sh,m40,.3712254166603088
COL,2017,nat,ind,inc_sh,t1,.1885968744754791
COL,2017,nat,ind,inc_sh,t10,.5641328692436218
COL,2017,nat,ind,adpop,tot,31306684
COL,2017,nat,ind,average,tot,28910814
COL,2017,nat,ind,gini,tot,.7029647827148438
COL,2018,nat,ind,inc_sh,b50,.0626193284988403
COL,2018,nat,ind,inc_sh,m40,.3666232228279114
COL,2018,nat,ind,inc_sh,t1,.1984208524227142
COL,2018,nat,ind,inc_sh,t10,.5707574486732483
COL,2018,nat,ind,adpop,tot,31894298
COL,2018,nat,ind,average,tot,30245504
COL,2018,nat,ind,gini,tot,.7081632018089294
COL,2020,nat,ind,inc_sh,b50,.0302825570106506
COL,2020,nat,ind,inc_sh,m40,.3754508495330811
COL,2020,nat,ind,inc_sh,t1,.202220618724823
COL,2020,nat,ind,inc_sh,t10,.5942665934562683
COL,2020,nat,ind,adpop,tot,33027048
COL,2020,nat,ind,average,tot,29597258
COL,2020,nat,ind,gini,tot,.741703987121582
CRI,2010,nat,ind,inc_sh,b50,.0497838258743286
CRI,2010,nat,ind,inc_sh,m40,.3781780600547791
CRI,2010,nat,ind,inc_sh,t1,.2237101495265961
CRI,2010,nat,ind,inc_sh,t10,.5720381140708923
CRI,2010,nat,ind,adpop,tot,3012995
CRI,2010,nat,ind,average,tot,6361001.5
CRI,2010,nat,ind,gini,tot,.7179334759712219
CRI,2011,nat,ind,inc_sh,b50,.0495772957801819
CRI,2011,nat,ind,inc_sh,m40,.3767703771591187
CRI,2011,nat,ind,inc_sh,t1,.2115957289934158
CRI,2011,nat,ind,inc_sh,t10,.5736523270606995
CRI,2011,nat,ind,adpop,tot,3094462
CRI,2011,nat,ind,average,tot,6751328.5
CRI,2011,nat,ind,gini,tot,.7200338840484619
CRI,2012,nat,ind,inc_sh,b50,.0481148958206177
CRI,2012,nat,ind,inc_sh,m40,.371279239654541
CRI,2012,nat,ind,inc_sh,t1,.218490332365036
CRI,2012,nat,ind,inc_sh,t10,.5806058645248413
CRI,2012,nat,ind,adpop,tot,3191842
CRI,2012,nat,ind,average,tot,7202339
CRI,2012,nat,ind,gini,tot,.7240567207336426
CRI,2013,nat,ind,inc_sh,b50,.0416237115859985
CRI,2013,nat,ind,inc_sh,m40,.3661182522773743
CRI,2013,nat,ind,inc_sh,t1,.2263410836458206
CRI,2013,nat,ind,inc_sh,t10,.5922580361366272
CRI,2013,nat,ind,adpop,tot,3258818
CRI,2013,nat,ind,average,tot,7518943
CRI,2013,nat,ind,gini,tot,.7356005311012268
CRI,2014,nat,ind,inc_sh,b50,.0482293367385864
CRI,2014,nat,ind,inc_sh,m40,.3747947812080383
CRI,2014,nat,ind,inc_sh,t1,.1908942759037018
CRI,2014,nat,ind,inc_sh,t10,.5769758820533752
CRI,2014,nat,ind,adpop,tot,3337485
CRI,2014,nat,ind,average,tot,8031304
CRI,2014,nat,ind,gini,tot,.7220271825790405
CRI,2015,nat,ind,inc_sh,b50,.0461087226867676
CRI,2015,nat,ind,inc_sh,m40,.3657936453819275
CRI,2015,nat,ind,inc_sh,t1,.1977258622646332
CRI,2015,nat,ind,inc_sh,t10,.5880976319313049
CRI,2015,nat,ind,adpop,tot,3345057
CRI,2015,nat,ind,average,tot,8619545
CRI,2015,nat,ind,gini,tot,.729122519493103
CRI,2016,nat,ind,inc_sh,b50,.0466969609260559
CRI,2016,nat,ind,inc_sh,m40,.3632460832595825
CRI,2016,nat,ind,inc_sh,t1,.2358252257108688
CRI,2016,nat,ind,inc_sh,t10,.5900569558143616
CRI,2016,nat,ind,adpop,tot,3406127
CRI,2016,nat,ind,average,tot,9000088
CRI,2016,nat,ind,gini,tot,.7305521965026855
CRI,2017,nat,ind,inc_sh,b50,.0478108525276184
CRI,2017,nat,ind,inc_sh,m40,.3771176934242249
CRI,2017,nat,ind,inc_sh,t1,.2155286371707916
CRI,2017,nat,ind,inc_sh,t10,.5750714540481567
CRI,2017,nat,ind,adpop,tot,3474253
CRI,2017,nat,ind,average,tot,9364360
CRI,2017,nat,ind,gini,tot,.7211025953292847
CRI,2018,nat,ind,inc_sh,b50,.046389102935791
CRI,2018,nat,ind,inc_sh,m40,.3746522068977356
CRI,2018,nat,ind,inc_sh,t1,.2291999459266663
CRI,2018,nat,ind,inc_sh,t10,.5789586901664734
CRI,2018,nat,ind,adpop,tot,3547753
CRI,2018,nat,ind,average,tot,9599106
CRI,2018,nat,ind,gini,tot,.7250511646270752
CRI,2019,nat,ind,inc_sh,b50,.0461734533309937
CRI,2019,nat,ind,inc_sh,m40,.3815110921859741
CRI,2019,nat,ind,inc_sh,t1,.2154312282800674
CRI,2019,nat,ind,inc_sh,t10,.5723154544830322
CRI,2019,nat,ind,adpop,tot,3613283
CRI,2019,nat,ind,average,tot,9805283
CRI,2019,nat,ind,gini,tot,.7210661768913269
CRI,2020,nat,ind,inc_sh,b50,.0232703685760498
CRI,2020,nat,ind,inc_sh,m40,.3831177353858948
CRI,2020,nat,ind,inc_sh,t1,.2208477854728699
CRI,2020,nat,ind,inc_sh,t10,.5936118960380554
CRI,2020,nat,ind,adpop,tot,3688365
CRI,2020,nat,ind,average,tot,9240163
CRI,2020,nat,ind,gini,tot,.753549337387085
ECU,2001,nat,ind,inc_sh,b50,.0368637442588806
ECU,2001,nat,ind,inc_sh,m40,.3456606864929199
ECU,2001,nat,ind,inc_sh,t1,.2594192922115326
ECU,2001,nat,ind,inc_sh,t10,.6174755692481995
ECU,2001,nat,ind,adpop,tot,7131689
ECU,2001,nat,ind,average,tot,3285.760986328125
ECU,2001,nat,ind,gini,tot,.7512425184249878
ECU,2003,nat,ind,inc_sh,b50,.0361339449882507
ECU,2003,nat,ind,inc_sh,m40,.3579233884811401
ECU,2003,nat,ind,inc_sh,t1,.2560882568359375
ECU,2003,nat,ind,inc_sh,t10,.6059426665306091
ECU,2003,nat,ind,adpop,tot,7263259
ECU,2003,nat,ind,average,tot,4288.767578125
ECU,2003,nat,ind,gini,tot,.7464190721511841
ECU,2005,nat,ind,inc_sh,b50,.0462180376052856
ECU,2005,nat,ind,inc_sh,m40,.3840415477752686
ECU,2005,nat,ind,inc_sh,t1,.2204846441745758
ECU,2005,nat,ind,inc_sh,t10,.5697404146194458
ECU,2005,nat,ind,adpop,tot,7677447
ECU,2005,nat,ind,average,tot,5207.32275390625
ECU,2005,nat,ind,gini,tot,.7198100090026855
ECU,2006,nat,ind,inc_sh,b50,.0511919856071472
ECU,2006,nat,ind,inc_sh,m40,.3946347236633301
ECU,2006,nat,ind,inc_sh,t1,.2077311724424362
ECU,2006,nat,ind,inc_sh,t10,.5541732907295227
ECU,2006,nat,ind,adpop,tot,7802126
ECU,2006,nat,ind,average,tot,5803.11083984375
ECU,2006,nat,ind,gini,tot,.7079029679298401
ECU,2007,nat,ind,inc_sh,b50,.0404872894287109
ECU,2007,nat,ind,inc_sh,m40,.3565560579299927
ECU,2007,nat,ind,inc_sh,t1,.2540239989757538
ECU,2007,nat,ind,inc_sh,t10,.6029566526412964
ECU,2007,nat,ind,adpop,tot,7922176
ECU,2007,nat,ind,average,tot,6234.22314453125
ECU,2007,nat,ind,gini,tot,.741387665271759
ECU,2008,nat,ind,inc_sh,b50,.0438525676727295
ECU,2008,nat,ind,inc_sh,m40,.4066862463951111
ECU,2008,nat,ind,inc_sh,t1,.1994647830724716
ECU,2008,nat,ind,inc_sh,t10,.5494611859321594
ECU,2008,nat,ind,adpop,tot,8188195
ECU,2008,nat,ind,average,tot,7414.580078125
ECU,2008,nat,ind,gini,tot,.7103620767593384
ECU,2009,nat,ind,inc_sh,b50,.0409513115882874
ECU,2009,nat,ind,inc_sh,m40,.4187284111976624
ECU,2009,nat,ind,inc_sh,t1,.1899551600217819
ECU,2009,nat,ind,inc_sh,t10,.5403202772140503
ECU,2009,nat,ind,adpop,tot,8543519
ECU,2009,nat,ind,average,tot,7206.02880859375
ECU,2009,nat,ind,gini,tot,.7061530947685242
ECU,2010,nat,ind,inc_sh,b50,.0427666306495667
ECU,2010,nat,ind,inc_sh,m40,.4025956988334656
ECU,2010,nat,ind,inc_sh,t1,.2159455269575119
ECU,2010,nat,ind,inc_sh,t10,.5546376705169678
ECU,2010,nat,ind,adpop,tot,8798576
ECU,2010,nat,ind,average,tot,7821.20068359375
ECU,2010,nat,ind,gini,tot,.7118074297904968
ECU,2011,nat,ind,inc_sh,b50,.0515389442443848
ECU,2011,nat,ind,inc_sh,m40,.4514684975147247
ECU,2011,nat,ind,inc_sh,t1,.1635509133338928
ECU,2011,nat,ind,inc_sh,t10,.4969925582408905
ECU,2011,nat,ind,adpop,tot,9082313
ECU,2011,nat,ind,average,tot,8623.0830078125
ECU,2011,nat,ind,gini,tot,.678841233253479
ECU,2012,nat,ind,inc_sh,b50,.0472974181175232
ECU,2012,nat,ind,inc_sh,m40,.440192699432373
ECU,2012,nat,ind,inc_sh,t1,.2085040956735611
ECU,2012,nat,ind,inc_sh,t10,.5125098824501038
ECU,2012,nat,ind,adpop,tot,9423650
ECU,2012,nat,ind,average,tot,9221.54296875
ECU,2012,nat,ind,gini,tot,.6871303915977478
ECU,2013,nat,ind,inc_sh,b50,.0515468716621399
ECU,2013,nat,ind,inc_sh,m40,.4229404330253601
ECU,2013,nat,ind,inc_sh,t1,.2012000679969788
ECU,2013,nat,ind,inc_sh,t10,.5255126953125
ECU,2013,nat,ind,adpop,tot,9616549
ECU,2013,nat,ind,average,tot,9787.0439453125
ECU,2013,nat,ind,gini,tot,.6899258494377136
ECU,2014,nat,ind,inc_sh,b50,.063505232334137
ECU,2014,nat,ind,inc_sh,m40,.42733234167099
ECU,2014,nat,ind,inc_sh,t1,.1937522888183594
ECU,2014,nat,ind,inc_sh,t10,.509162425994873
ECU,2014,nat,ind,adpop,tot,9566930
ECU,2014,nat,ind,average,tot,10510.619140625
ECU,2014,nat,ind,gini,tot,.6707116961479187
ECU,2015,nat,ind,inc_sh,b50,.0638725161552429
ECU,2015,nat,ind,inc_sh,m40,.4503632187843323
ECU,2015,nat,ind,inc_sh,t1,.1676566600799561
ECU,2015,nat,ind,inc_sh,t10,.4857642650604248
ECU,2015,nat,ind,adpop,tot,9845193
ECU,2015,nat,ind,average,tot,9950.408203125
ECU,2015,nat,ind,gini,tot,.6589975357055664
ECU,2016,nat,ind,inc_sh,b50,.0603291392326355
ECU,2016,nat,ind,inc_sh,m40,.4673066437244415
ECU,2016,nat,ind,inc_sh,t1,.1571935564279556
ECU,2016,nat,ind,inc_sh,t10,.472364217042923
ECU,2016,nat,ind,adpop,tot,10072006
ECU,2016,nat,ind,average,tot,9775.2373046875
ECU,2016,nat,ind,gini,tot,.6546819806098938
ECU,2017,nat,ind,inc_sh,b50,.0600809454917908
ECU,2017,nat,ind,inc_sh,m40,.4485888779163361
ECU,2017,nat,ind,inc_sh,t1,.1778685748577118
ECU,2017,nat,ind,inc_sh,t10,.4913301765918732
ECU,2017,nat,ind,adpop,tot,10281628
ECU,2017,nat,ind,average,tot,9948.6396484375
ECU,2017,nat,ind,gini,tot,.6651868224143982
ECU,2018,nat,ind,inc_sh,b50,.0605765581130981
ECU,2018,nat,ind,inc_sh,m40,.4511925876140594
ECU,2018,nat,ind,inc_sh,t1,.1712248474359512
ECU,2018,nat,ind,inc_sh,t10,.4882308542728424
ECU,2018,nat,ind,adpop,tot,10530511
ECU,2018,nat,ind,average,tot,9975.396484375
ECU,2018,nat,ind,gini,tot,.662926197052002
ECU,2019,nat,ind,inc_sh,b50,.0569466948509216
ECU,2019,nat,ind,inc_sh,m40,.4684748947620392
ECU,2019,nat,ind,inc_sh,t1,.1563646197319031
ECU,2019,nat,ind,inc_sh,t10,.4745784103870392
ECU,2019,nat,ind,adpop,tot,10678756
ECU,2019,nat,ind,average,tot,9858.3095703125
ECU,2019,nat,ind,gini,tot,.6587927341461182
ECU,2020,nat,ind,inc_sh,b50,.0380243062973022
ECU,2020,nat,ind,inc_sh,m40,.436270534992218
ECU,2020,nat,ind,inc_sh,t1,.2036112695932388
ECU,2020,nat,ind,inc_sh,t10,.5257051587104797
ECU,2020,nat,ind,adpop,tot,10874998
ECU,2020,nat,ind,average,tot,8848.6015625
ECU,2020,nat,ind,gini,tot,.7019643783569336
MEX,2000,nat,ind,inc_sh,b50,.0127394795417786
MEX,2000,nat,ind,inc_sh,m40,.2475513219833374
MEX,2000,nat,ind,inc_sh,t1,.3225092887878418
MEX,2000,nat,ind,inc_sh,t10,.739709198474884
MEX,2000,nat,ind,adpop,tot,56399856
MEX,2000,nat,ind,average,tot,115188.84375
MEX,2000,nat,ind,gini,tot,.8338939547538757
MEX,2002,nat,ind,inc_sh,b50,.022094190120697
MEX,2002,nat,ind,inc_sh,m40,.342931866645813
MEX,2002,nat,ind,inc_sh,t1,.1681932061910629
MEX,2002,nat,ind,inc_sh,t10,.63497394323349
MEX,2002,nat,ind,adpop,tot,58662896
MEX,2002,nat,ind,average,tot,122320.0390625
MEX,2002,nat,ind,gini,tot,.7747475504875183
MEX,2004,nat,ind,inc_sh,b50,.0237708687782288
MEX,2004,nat,ind,inc_sh,m40,.3035672903060913
MEX,2004,nat,ind,inc_sh,t1,.2294273376464844
MEX,2004,nat,ind,inc_sh,t10,.6726618409156799
MEX,2004,nat,ind,adpop,tot,60567064
MEX,2004,nat,ind,average,tot,141503.453125
MEX,2004,nat,ind,gini,tot,.7929365634918213
MEX,2006,nat,ind,inc_sh,b50,.027599036693573
MEX,2006,nat,ind,inc_sh,m40,.3028721809387207
MEX,2006,nat,ind,inc_sh,t1,.1977395564317703
MEX,2006,nat,ind,inc_sh,t10,.6695287823677063
MEX,2006,nat,ind,adpop,tot,63914040
MEX,2006,nat,ind,average,tot,161094.34375
MEX,2006,nat,ind,gini,tot,.7867345809936523
MEX,2008,nat,ind,inc_sh,b50,.0222587585449219
MEX,2008,nat,ind,inc_sh,m40,.2614621520042419
MEX,2008,nat,ind,inc_sh,t1,.2863852083683014
MEX,2008,nat,ind,inc_sh,t10,.7162790894508362
MEX,2008,nat,ind,adpop,tot,66265068
MEX,2008,nat,ind,average,tot,181121.875
MEX,2008,nat,ind,gini,tot,.8146004676818848
MEX,2010,nat,ind,inc_sh,b50,.0228676199913025
MEX,2010,nat,ind,inc_sh,m40,.2863562703132629
MEX,2010,nat,ind,inc_sh,t1,.2999819219112396
MEX,2010,nat,ind,inc_sh,t10,.6907761096954346
MEX,2010,nat,ind,adpop,tot,69800688
MEX,2010,nat,ind,average,tot,188919.359375
MEX,2010,nat,ind,gini,tot,.803693950176239
MEX,2012,nat,ind,inc_sh,b50,.0247948169708252
MEX,2012,nat,ind,inc_sh,m40,.2717719674110413
MEX,2012,nat,ind,inc_sh,t1,.3370690047740936
MEX,2012,nat,ind,inc_sh,t10,.7034332156181335
MEX,2012,nat,ind,adpop,tot,73599120
MEX,2012,nat,ind,average,tot,210041.46875
MEX,2012,nat,ind,gini,tot,.811421811580658
MEX,2014,nat,ind,inc_sh,b50,.0268773436546326
MEX,2014,nat,ind,inc_sh,m40,.2775628566741943
MEX,2014,nat,ind,inc_sh,t1,.3373419344425201
MEX,2014,nat,ind,inc_sh,t10,.6955597996711731
MEX,2014,nat,ind,adpop,tot,75930088
MEX,2014,nat,ind,average,tot,224737.84375
MEX,2014,nat,ind,gini,tot,.8067246675491333
MEX,2016,nat,ind,inc_sh,b50,.0343213677406311
MEX,2016,nat,ind,inc_sh,m40,.2764456272125244
MEX,2016,nat,ind,inc_sh,t1,.3051765859127045
MEX,2016,nat,ind,inc_sh,t10,.6892330050468445
MEX,2016,nat,ind,adpop,tot,78096816
MEX,2016,nat,ind,average,tot,251231.375
MEX,2016,nat,ind,gini,tot,.7945351600646973
MEX,2018,nat,ind,inc_sh,b50,.034574568271637
MEX,2018,nat,ind,inc_sh,m40,.2592230439186096
MEX,2018,nat,ind,inc_sh,t1,.3514668345451355
MEX,2018,nat,ind,inc_sh,t10,.7062023878097534
MEX,2018,nat,ind,adpop,tot,81276232
MEX,2018,nat,ind,average,tot,279950.40625
MEX,2018,nat,ind,gini,tot,.8029345870018005
MEX,2020,nat,ind,inc_sh,b50,.0309296846389771
MEX,2020,nat,ind,inc_sh,m40,.2714002728462219
MEX,2020,nat,ind,inc_sh,t1,.3401484191417694
MEX,2020,nat,ind,inc_sh,t10,.697670042514801
MEX,2020,nat,ind,adpop,tot,85231960
MEX,2020,nat,ind,average,tot,262918.8125
MEX,2020,nat,ind,gini,tot,.8010010719299316
PER,2000,nat,ind,inc_sh,b50,.0321345329284668
PER,2000,nat,ind,inc_sh,m40,.353813648223877
PER,2000,nat,ind,inc_sh,t1,.2283852845430374
PER,2000,nat,ind,inc_sh,t10,.6140518188476563
PER,2000,nat,ind,adpop,tot,14621941
PER,2000,nat,ind,average,tot,12042.4443359375
PER,2000,nat,ind,gini,tot,.7522753477096558
